greV,greQ,greA,cgpa,univName,country,university_type,ranking,tuition_usd,ielts_min,toefl_min,duration_years,research_focused,internship_opportunities,post_study_work_visa,program_fields,academic_strength,ranking_score,affordability,research_flag,internship_flag,visa_flag
169,168,3.7,3.13,Humboldt University,Germany,Public,120,3333,6.4,99,2,False,True,True,"Computer Science,Engineering",0.8643749999999999,0.16015452461809165,0.9661233620965165,0,1,1
161,161,3.6,3.75,Humboldt University,Germany,Public,120,3420,6.7,87,2,False,True,True,"Computer Science,Engineering",0.7893749999999999,0.16015452461809165,0.964578672632364,0,1,1
167,161,3.2,3.83,Humboldt University,Germany,Public,120,3370,6.8,86,2,False,False,True,"Mathematics,Statistics",0.8218749999999999,0.16015452461809165,0.9654664251979688,0,0,1
152,160,4.5,2.88,Humboldt University,Germany,Public,120,3390,6.7,107,2,False,True,True,"Computer Science,Engineering",0.6924999999999999,0.16015452461809165,0.9651113241717268,0,1,1
152,166,4.8,3.53,Humboldt University,Germany,Public,120,3402,7.3,102,2,False,False,True,"Data Science,AI",0.793125,0.16015452461809165,0.9648982635559816,0,0,1
157,160,4.5,3.85,Humboldt University,Germany,Public,120,3348,6.7,103,2,False,True,True,"Physics,Applied Sciences",0.7843749999999999,0.16015452461809165,0.965857036326835,0,1,1
159,159,3.9,3.91,Humboldt University,Germany,Public,120,3475,6.6,85,2,False,False,True,"Mathematics,Statistics",0.776875,0.16015452461809165,0.9636021448101985,0,0,1
168,167,3.5,3.89,Humboldt University,Germany,Public,120,3332,6.2,95,2,True,True,True,"Business,Management",0.8918750000000001,0.16015452461809165,0.9661411171478286,1,1,1
167,158,4.5,3.08,Humboldt University,Germany,Public,120,3398,6.6,87,2,True,True,True,"Physics,Applied Sciences",0.7812499999999999,0.16015452461809165,0.96496928376123,1,1,1
157,168,3.4,3.93,Humboldt University,Germany,Public,120,3646,6.7,88,2,True,True,True,"Data Science,AI",0.8318749999999999,0.16015452461809165,0.9605660310358297,1,1,1
154,168,3.4,3.63,Humboldt University,Germany,Public,120,3412,7.3,99,2,False,False,True,"Physics,Applied Sciences",0.7943749999999998,0.16015452461809165,0.9647207130428607,0,0,1
157,156,4.5,3.54,Humboldt University,Germany,Public,120,3494,6.7,89,2,False,False,True,"Data Science,AI",0.73,0.16015452461809165,0.9632647988352686,0,0,1
169,161,3.2,3.14,Humboldt University,Germany,Public,120,3480,6.8,94,2,True,True,True,"Business,Management",0.79125,0.16015452461809165,0.963513369553638,1,1,1
151,166,3.9,3.5,Humboldt University,Germany,Public,120,3520,6.2,106,2,False,False,True,"Business,Management",0.7625000000000001,0.16015452461809165,0.9628031675011541,0,0,1
158,159,3.5,3.52,Humboldt University,Germany,Public,120,3551,6.6,87,2,True,False,True,"Physics,Applied Sciences",0.73625,0.16015452461809165,0.9622527609104791,1,0,1
161,168,3.4,4.0,Humboldt University,Germany,Public,120,3406,7.1,91,2,True,False,True,"Data Science,AI",0.86125,0.16015452461809165,0.9648272433507333,1,0,1
160,166,4.2,3.44,Humboldt University,Germany,Public,120,3559,6.8,96,2,True,True,True,"Business,Management",0.8224999999999999,0.16015452461809165,0.9621107204999823,1,1,1
166,162,3.2,2.91,Humboldt University,Germany,Public,120,3358,7.4,97,2,True,True,True,"Mathematics,Statistics",0.766875,0.16015452461809165,0.965679485813714,1,1,1
155,166,3.3,3.43,Humboldt University,Germany,Public,120,3338,6.0,93,2,True,False,True,"Data Science,AI",0.768125,0.16015452461809165,0.966034586839956,1,0,1
156,156,3.1,3.75,Humboldt University,Germany,Public,120,3405,6.1,86,2,False,True,True,"Physics,Applied Sciences",0.701875,0.16015452461809165,0.9648449984020454,0,1,1
167,155,3.8,3.61,Humboldt University,Germany,Public,120,3432,6.7,85,2,True,False,True,"Business,Management",0.770625,0.16015452461809165,0.9643656120166187,1,0,1
162,155,4.7,3.91,Humboldt University,Germany,Public,120,3338,6.8,97,2,False,False,True,"Engineering,Robotics",0.780625,0.16015452461809165,0.966034586839956,0,0,1
153,161,3.4,3.44,Humboldt University,Germany,Public,120,3382,7.0,89,2,False,True,True,"Business,Management",0.715,0.16015452461809165,0.9652533645822237,0,1,1
155,166,4.2,3.12,Humboldt University,Germany,Public,120,3362,6.7,102,2,False,True,True,"Data Science,AI",0.77125,0.16015452461809165,0.9656084656084656,0,1,1
160,161,4.3,2.82,Humboldt University,Germany,Public,120,3538,6.5,92,2,True,False,True,"Computer Science,Engineering",0.7425,0.16015452461809165,0.9624835765775364,1,0,1
152,161,4.3,3.51,Humboldt University,Germany,Public,120,3513,6.8,93,2,True,True,True,"Engineering,Robotics",0.735625,0.16015452461809165,0.9629274528603388,1,1,1
155,162,4.9,3.77,Humboldt University,Germany,Public,120,3613,7.0,106,2,False,False,True,"Physics,Applied Sciences",0.7943749999999999,0.16015452461809165,0.9611519477291289,0,0,1
160,164,3.3,3.2,Humboldt University,Germany,Public,120,3498,6.9,89,2,False,True,True,"Computer Science,Engineering",0.7675000000000001,0.16015452461809165,0.9631937786300202,0,1,1
164,159,3.6,3.57,Humboldt University,Germany,Public,120,3656,7.0,101,2,True,True,True,"Mathematics,Statistics",0.7793749999999999,0.16015452461809165,0.9603884805227088,1,1,1
161,162,3.2,3.18,Humboldt University,Germany,Public,120,3456,7.0,98,2,False,False,True,"Physics,Applied Sciences",0.7525,0.16015452461809165,0.9639394907851284,0,0,1
160,159,3.1,2.82,Humboldt University,Germany,Public,120,3582,6.7,105,2,True,True,True,"Computer Science,Engineering",0.695,0.16015452461809165,0.961702354319804,1,1,1
157,163,3.4,3.22,Humboldt University,Germany,Public,120,3563,7.3,104,2,True,False,True,"Engineering,Robotics",0.74375,0.16015452461809165,0.9620397002947338,1,0,1
157,162,3.0,3.92,Humboldt University,Germany,Public,120,3422,6.2,104,2,False,True,True,"Computer Science,Engineering",0.7687499999999999,0.16015452461809165,0.9645431625297397,0,1,1
163,169,4.4,2.83,Humboldt University,Germany,Public,120,3658,7.4,94,2,True,False,True,"Engineering,Robotics",0.834375,0.16015452461809165,0.9603529704200845,1,0,1
155,161,4.7,3.13,Humboldt University,Germany,Public,120,3415,7.4,101,2,False,False,True,"Mathematics,Statistics",0.7406249999999999,0.16015452461809165,0.9646674478889244,0,0,1
150,163,3.6,3.72,Humboldt University,Germany,Public,120,3390,7.0,94,2,True,True,True,"Data Science,AI",0.73625,0.16015452461809165,0.9651113241717268,1,1,1
154,158,4.1,3.58,Humboldt University,Germany,Public,120,3432,7.4,97,2,True,True,True,"Mathematics,Statistics",0.72125,0.16015452461809165,0.9643656120166187,1,1,1
160,158,4.1,2.99,Humboldt University,Germany,Public,120,3394,6.6,87,2,True,True,True,"Engineering,Robotics",0.7218749999999999,0.16015452461809165,0.9650403039664784,1,1,1
157,157,4.7,3.44,Humboldt University,Germany,Public,120,3587,6.9,104,2,False,True,True,"Business,Management",0.7374999999999999,0.16015452461809165,0.9616135790632435,0,1,1
168,168,4.9,3.56,Humboldt University,Germany,Public,120,3472,7.3,97,2,True,True,True,"Data Science,AI",0.915,0.16015452461809165,0.9636554099641348,1,1,1
161,167,4.7,3.9,Humboldt University,Germany,Public,120,3355,6.3,106,2,True,False,True,"Mathematics,Statistics",0.87875,0.16015452461809165,0.9657327509676503,1,0,1
164,164,4.8,2.99,Humboldt University,Germany,Public,120,3362,7.0,94,2,False,True,True,"Physics,Applied Sciences",0.816875,0.16015452461809165,0.9656084656084656,0,1,1
169,169,4.4,2.91,Humboldt University,Germany,Public,120,3520,6.2,106,2,True,True,True,"Computer Science,Engineering",0.876875,0.16015452461809165,0.9628031675011541,1,1,1
168,165,3.9,3.08,Humboldt University,Germany,Public,120,3601,6.3,93,2,True,False,True,"Engineering,Robotics",0.83375,0.16015452461809165,0.9613650083448742,1,0,1
152,159,4.7,2.92,Humboldt University,Germany,Public,120,3431,7.0,92,2,False,False,True,"Business,Management",0.69125,0.16015452461809165,0.9643833670679308,0,0,1
162,156,4.9,3.42,Humboldt University,Germany,Public,120,3662,7.1,86,2,True,True,True,"Business,Management",0.76375,0.16015452461809165,0.9602819502148361,1,1,1
163,165,3.8,3.61,Humboldt University,Germany,Public,120,3603,6.3,87,2,True,True,True,"Business,Management",0.8331249999999999,0.16015452461809165,0.9613294982422499,1,1,1
157,164,4.5,2.94,Humboldt University,Germany,Public,120,3489,6.9,98,2,True,False,True,"Business,Management",0.7625,0.16015452461809165,0.9633535740918291,1,0,1
169,160,4.7,3.25,Humboldt University,Germany,Public,120,3619,6.1,104,2,True,False,True,"Physics,Applied Sciences",0.826875,0.16015452461809165,0.9610454174212564,1,0,1
161,164,4.5,3.2,Humboldt University,Germany,Public,120,3604,6.0,94,2,True,False,True,"Engineering,Robotics",0.80375,0.16015452461809165,0.9613117431909378,1,0,1
159,167,4.4,3.61,Humboldt University,Germany,Public,120,3673,6.9,97,2,False,True,True,"Computer Science,Engineering",0.840625,0.16015452461809165,0.960086644650403,0,1,1
159,156,3.5,3.41,Humboldt University,Germany,Public,120,3475,7.2,107,2,True,False,True,"Data Science,AI",0.709375,0.16015452461809165,0.9636021448101985,1,0,1
152,163,4.0,3.51,Humboldt University,Germany,Public,120,3600,6.2,104,2,False,False,True,"Engineering,Robotics",0.745625,0.16015452461809165,0.9613827633961862,0,0,1
155,155,3.4,3.94,Humboldt University,Germany,Public,120,3638,7.3,99,2,True,True,True,"Business,Management",0.7062499999999999,0.16015452461809165,0.9607080714463265,1,1,1
168,160,3.8,3.14,Humboldt University,Germany,Public,120,3526,6.0,87,2,True,True,True,"Computer Science,Engineering",0.79125,0.16015452461809165,0.9626966371932815,1,1,1
155,168,3.6,3.03,Humboldt University,Germany,Public,120,3448,6.1,101,2,True,False,True,"Computer Science,Engineering",0.768125,0.16015452461809165,0.9640815311956251,1,0,1
152,163,4.6,3.67,Humboldt University,Germany,Public,120,3416,6.2,96,2,True,False,True,"Mathematics,Statistics",0.770625,0.16015452461809165,0.9646496928376123,1,0,1
167,162,4.5,3.93,Humboldt University,Germany,Public,120,3507,6.9,87,2,True,False,True,"Business,Management",0.869375,0.16015452461809165,0.9630339831682113,1,0,1
155,157,4.5,3.6,Humboldt University,Germany,Public,120,3382,6.6,102,2,True,True,True,"Data Science,AI",0.7299999999999999,0.16015452461809165,0.9652533645822237,1,1,1
164,161,3.9,3.91,Humboldt University,Germany,Public,120,3348,7.3,87,2,False,True,True,"Data Science,AI",0.825625,0.16015452461809165,0.965857036326835,0,1,1
167,162,3.3,3.29,Humboldt University,Germany,Public,120,3396,6.8,91,2,False,False,True,"Business,Management",0.799375,0.16015452461809165,0.9650047938638543,0,0,1
155,157,4.6,3.88,Humboldt University,Germany,Public,120,3477,6.6,96,2,True,True,True,"Business,Management",0.75,0.16015452461809165,0.9635666347075743,1,1,1
163,168,3.9,3.27,Humboldt University,Germany,Public,120,3360,6.3,101,2,False,False,True,"Data Science,AI",0.840625,0.16015452461809165,0.9656439757110898,0,0,1
168,155,3.4,3.22,Humboldt University,Germany,Public,120,3390,6.4,88,2,False,True,True,"Data Science,AI",0.7425,0.16015452461809165,0.9651113241717268,0,1,1
159,166,3.9,3.14,Humboldt University,Germany,Public,120,3466,7.3,85,2,False,False,True,"Engineering,Robotics",0.79,0.16015452461809165,0.9637619402720073,0,0,1
169,168,4.8,3.93,Humboldt University,Germany,Public,120,3625,6.9,101,2,False,True,True,"Computer Science,Engineering",0.9418749999999999,0.16015452461809165,0.9609388871133837,0,1,1
150,160,4.5,3.59,Humboldt University,Germany,Public,120,3445,6.2,100,2,True,False,True,"Physics,Applied Sciences",0.724375,0.16015452461809165,0.9641347963495615,1,0,1
150,163,4.4,3.34,Humboldt University,Germany,Public,120,3662,7.1,101,2,False,False,True,"Mathematics,Statistics",0.7324999999999999,0.16015452461809165,0.9602819502148361,0,0,1
153,158,4.4,3.46,Humboldt University,Germany,Public,120,3359,6.4,104,2,True,False,True,"Engineering,Robotics",0.7149999999999999,0.16015452461809165,0.9656617307624019,1,0,1
158,162,3.2,3.16,Humboldt University,Germany,Public,120,3634,7.1,91,2,True,False,True,"Business,Management",0.7324999999999999,0.16015452461809165,0.9607790916515748,1,0,1
152,169,4.8,3.19,Humboldt University,Germany,Public,120,3399,6.9,86,2,False,True,True,"Data Science,AI",0.798125,0.16015452461809165,0.964951528709918,0,1,1
159,168,4.3,3.04,Humboldt University,Germany,Public,120,3503,7.3,102,2,True,False,True,"Physics,Applied Sciences",0.81125,0.16015452461809165,0.9631050033734597,1,0,1
164,167,3.5,3.19,Humboldt University,Germany,Public,120,3587,6.3,100,2,False,False,True,"Physics,Applied Sciences",0.823125,0.16015452461809165,0.9616135790632435,0,0,1
161,168,4.4,3.17,Humboldt University,Germany,Public,120,3666,7.2,105,2,False,False,True,"Data Science,AI",0.834375,0.16015452461809165,0.9602109300095877,0,0,1
152,168,3.4,3.1,Humboldt University,Germany,Public,120,3545,6.8,95,2,True,True,True,"Engineering,Robotics",0.7487499999999999,0.16015452461809165,0.9623592912183516,1,1,1
152,163,4.8,3.75,Humboldt University,Germany,Public,120,3451,7.1,105,2,True,True,True,"Business,Management",0.7806249999999999,0.16015452461809165,0.9640282660416889,1,1,1
153,155,3.6,3.8,Humboldt University,Germany,Public,120,3401,6.3,86,2,True,False,True,"Business,Management",0.69,0.16015452461809165,0.9649160186072938,1,0,1
152,168,3.7,3.73,Humboldt University,Germany,Public,120,3667,6.3,105,2,True,True,True,"Physics,Applied Sciences",0.795625,0.16015452461809165,0.9601931749582756,1,1,1
157,164,4.8,3.11,Humboldt University,Germany,Public,120,3510,6.5,103,2,False,True,True,"Physics,Applied Sciences",0.7806249999999999,0.16015452461809165,0.9629807180142751,0,1,1
168,161,3.9,3.74,Humboldt University,Germany,Public,120,3502,6.2,91,2,True,True,True,"Business,Management",0.8400000000000001,0.16015452461809165,0.9631227584247718,1,1,1
169,163,4.8,3.89,Humboldt University,Germany,Public,120,3599,6.2,109,2,False,False,True,"Computer Science,Engineering",0.895625,0.16015452461809165,0.9614005184474983,0,0,1
164,162,4.4,3.05,Humboldt University,Germany,Public,120,3545,6.6,95,2,False,True,True,"Physics,Applied Sciences",0.7931249999999999,0.16015452461809165,0.9623592912183516,0,1,1
164,164,3.6,3.33,Humboldt University,Germany,Public,120,3544,6.7,100,2,True,False,True,"Physics,Applied Sciences",0.808125,0.16015452461809165,0.9623770462696637,1,0,1
154,161,4.3,3.31,Humboldt University,Germany,Public,120,3674,6.6,108,2,False,False,True,"Computer Science,Engineering",0.7356250000000001,0.16015452461809165,0.960068889599091,0,0,1
169,167,3.4,3.53,Humboldt University,Germany,Public,120,3336,6.5,105,2,True,False,True,"Physics,Applied Sciences",0.8731249999999999,0.16015452461809165,0.9660700969425802,1,0,1
158,157,3.1,2.88,Humboldt University,Germany,Public,120,3426,6.2,97,2,False,True,True,"Computer Science,Engineering",0.66875,0.16015452461809165,0.9644721423244913,0,1,1
150,162,3.5,3.47,Humboldt University,Germany,Public,120,3481,6.8,91,2,True,False,True,"Data Science,AI",0.709375,0.16015452461809165,0.9634956145023259,1,0,1
150,166,4.5,3.84,Humboldt University,Germany,Public,120,3335,6.6,87,2,False,True,True,"Business,Management",0.7925,0.16015452461809165,0.9660878519938922,0,1,1
157,155,3.6,3.54,Humboldt University,Germany,Public,120,3405,6.1,88,2,False,False,True,"Business,Management",0.69875,0.16015452461809165,0.9648449984020454,0,0,1
164,156,4.1,3.61,Humboldt University,Germany,Public,120,3574,7.1,107,2,True,True,True,"Engineering,Robotics",0.768125,0.16015452461809165,0.9618443947303008,1,1,1
154,168,4.2,3.74,Humboldt University,Germany,Public,120,3631,6.6,97,2,True,True,True,"Engineering,Robotics",0.8212499999999999,0.16015452461809165,0.9608323568055112,1,1,1
166,165,4.6,3.41,Humboldt University,Germany,Public,120,3648,6.3,107,2,False,False,True,"Computer Science,Engineering",0.859375,0.16015452461809165,0.9605305209332055,0,0,1
150,162,4.2,3.45,Humboldt University,Germany,Public,120,3620,6.8,90,2,True,False,True,"Business,Management",0.725625,0.16015452461809165,0.9610276623699443,1,0,1
161,161,3.6,3.64,Humboldt University,Germany,Public,120,3344,6.7,102,2,True,False,True,"Mathematics,Statistics",0.7825,0.16015452461809165,0.9659280565320834,1,0,1
163,161,3.8,3.26,Humboldt University,Germany,Public,120,3643,6.5,85,2,False,False,True,"Physics,Applied Sciences",0.77625,0.16015452461809165,0.9606192961897659,0,0,1
156,161,4.3,3.46,Humboldt University,Germany,Public,120,3355,7.4,107,2,True,True,True,"Computer Science,Engineering",0.7575000000000001,0.16015452461809165,0.9657327509676503,1,1,1
162,164,4.9,3.92,Humboldt University,Germany,Public,120,3500,6.7,94,2,False,True,True,"Data Science,AI",0.865,0.16015452461809165,0.963158268527396,0,1,1
162,164,4.5,3.81,Humboldt University,Germany,Public,120,3550,6.2,98,2,False,True,True,"Computer Science,Engineering",0.848125,0.16015452461809165,0.9622705159617911,0,1,1
153,163,3.6,3.26,Humboldt University,Germany,Public,120,3587,7.3,93,2,False,False,True,"Computer Science,Engineering",0.72625,0.16015452461809165,0.9616135790632435,0,0,1
152,158,3.4,3.18,Humboldt University,Germany,Public,120,3428,6.4,103,2,False,False,True,"Computer Science,Engineering",0.6662499999999999,0.16015452461809165,0.9644366322218672,0,0,1
167,162,4.0,3.61,Humboldt University,Germany,Public,120,3427,7.3,106,2,True,False,True,"Business,Management",0.8368749999999999,0.16015452461809165,0.9644543872731792,1,0,1
155,166,3.5,3.34,Humboldt University,Germany,Public,120,3516,6.4,98,2,True,True,True,"Data Science,AI",0.7675,0.16015452461809165,0.9628741877064024,1,1,1
155,167,4.0,3.84,Humboldt University,Germany,Public,120,3482,6.9,90,2,True,True,True,"Mathematics,Statistics",0.82,0.16015452461809165,0.9634778594510138,1,1,1
152,168,3.2,3.86,Humboldt University,Germany,Public,120,3332,7.2,90,2,True,False,True,"Data Science,AI",0.7912499999999999,0.16015452461809165,0.9661411171478286,1,0,1
162,163,3.8,3.35,Humboldt University,Germany,Public,120,3544,6.1,89,2,False,False,True,"Data Science,AI",0.793125,0.16015452461809165,0.9623770462696637,0,0,1
158,167,3.3,3.79,Humboldt University,Germany,Public,120,3476,7.4,87,2,False,False,True,"Mathematics,Statistics",0.818125,0.16015452461809165,0.9635843897588864,0,0,1
160,160,3.3,3.24,Humboldt University,Germany,Public,120,3602,6.2,97,2,False,False,True,"Mathematics,Statistics",0.735,0.16015452461809165,0.9613472532935621,0,0,1
163,162,4.0,3.59,Humboldt University,Germany,Public,120,3495,6.2,96,2,True,False,True,"Computer Science,Engineering",0.8106249999999999,0.16015452461809165,0.9632470437839565,1,0,1
